title,salary_from,salary_to,currency,url,site
Python разработчик в SberDevices (b2e),,,,https://krasnoyarsk.hh.ru/vacancy/44536394?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Senior Python Developer,4000,5000,USD,https://krasnoyarsk.hh.ru/vacancy/47975510?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Data Scientist/Python Developer (remote),,,,https://krasnoyarsk.hh.ru/vacancy/46595156?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Программист Python (Middle),100000,160000,руб,https://krasnoyarsk.hh.ru/vacancy/46205242?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48089560?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Python-разработчик,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/47537017?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Python developer (Cybersecurity),,,,https://krasnoyarsk.hh.ru/vacancy/46660207?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Ведущий разработчик Python,160000,,руб,https://krasnoyarsk.hh.ru/vacancy/48064738?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Middle Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/46215117?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Senior Machine Learning Engineer (remote),400000,,руб,https://krasnoyarsk.hh.ru/vacancy/48124082?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/46390849?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Python developer (remote),220000,,руб,https://krasnoyarsk.hh.ru/vacancy/47987028?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Backend-разработчик (python),160000,,руб,https://krasnoyarsk.hh.ru/vacancy/48160576?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=5
Data Scientist,,,,https://krasnoyarsk.hh.ru/vacancy/46387357?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python developer(Middle/Senior),,250000,руб,https://krasnoyarsk.hh.ru/vacancy/47531614?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Middle/Senior Python Backend developer,,,,https://krasnoyarsk.hh.ru/vacancy/48225093?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python Backend Developer (Middle),,300000,руб,https://krasnoyarsk.hh.ru/vacancy/47814760?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Middle/Senior Python Developer,130000,220000,руб,https://krasnoyarsk.hh.ru/vacancy/48110816?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47895944?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
"Разработчик Python| Developer Python, удаленно",,,,https://krasnoyarsk.hh.ru/vacancy/47767147?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Разработчик Python - Middle/Senior backend программист,60000,105000,руб,https://krasnoyarsk.hh.ru/vacancy/47705261?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python разработчик (Django),,,,https://krasnoyarsk.hh.ru/vacancy/47562337?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python-разработчик (Middle) удаленно,,220000,руб,https://krasnoyarsk.hh.ru/vacancy/47449635?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
"Python-разработчики (Django, team lead/senior)",300000,,руб,https://krasnoyarsk.hh.ru/vacancy/47698442?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Data Scientist,,,,https://krasnoyarsk.hh.ru/vacancy/48172984?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python developer,,,,https://krasnoyarsk.hh.ru/vacancy/48205268?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/43822796?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
"Разработчик Python| Developer Python, удаленно",,,,https://krasnoyarsk.hh.ru/vacancy/47767150?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
"Разработчик Python (Совкомбанк Технологии), Томск",,,,https://krasnoyarsk.hh.ru/vacancy/47679596?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Старший python-разработчик,170000,220000,руб,https://krasnoyarsk.hh.ru/vacancy/47870291?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Middle Backend Developer (Python),,2200,USD,https://krasnoyarsk.hh.ru/vacancy/47757962?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python/Django-разработчик,250000,,руб,https://krasnoyarsk.hh.ru/vacancy/48168511?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Python разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/47604490?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=6
Программист - Python Senior,120000,180000,руб,https://krasnoyarsk.hh.ru/vacancy/47686232?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Middle+/Senior Python Developer,,200000,руб,https://krasnoyarsk.hh.ru/vacancy/47888294?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Исследователь-разработчик на Python | Яндекс.Толока,,,,https://krasnoyarsk.hh.ru/vacancy/47448619?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Программист Python,,150000,руб,https://krasnoyarsk.hh.ru/vacancy/47109333?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Программист Python,125000,225000,руб,https://krasnoyarsk.hh.ru/vacancy/42571241?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Senior Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/44220581?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Python Developer for Infrastructure for Tango,,,,https://krasnoyarsk.hh.ru/vacancy/46793528?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
QA engineer (Data + Python),250000,,руб,https://krasnoyarsk.hh.ru/vacancy/45783106?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Разработчик Python,,,,https://krasnoyarsk.hh.ru/vacancy/48162528?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Back-end developer Python Junior / Бекенд-разработчик Python,32000,,руб,https://krasnoyarsk.hh.ru/vacancy/48147439?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Python Back-end Разработчик / Python Back-end Developer,,,,https://krasnoyarsk.hh.ru/vacancy/46823861?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Программист Python,40000,60000,руб,https://krasnoyarsk.hh.ru/vacancy/46544493?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Инженер-программист Python,,,,https://krasnoyarsk.hh.ru/vacancy/41959154?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Middle Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/45273971?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
QA Automation Engineer (Python),,280000,руб,https://krasnoyarsk.hh.ru/vacancy/48166017?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Backend Python разработчик,150000,200000,руб,https://krasnoyarsk.hh.ru/vacancy/48169250?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Python-разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/48178499?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Инженер-программист Python,,,,https://krasnoyarsk.hh.ru/vacancy/45548066?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Программист Backend/Python,,,,https://krasnoyarsk.hh.ru/vacancy/47660466?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Ведущий Python разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/48170960?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=7
Разработчик-тестировщик Python / C++,,,,https://krasnoyarsk.hh.ru/vacancy/46350377?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Python Developer (Mogilev),,,,https://krasnoyarsk.hh.ru/vacancy/41193533?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Web-разработчик (python) frontend,,,,https://krasnoyarsk.hh.ru/vacancy/46584233?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Python-разработчик,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/47499212?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Программист Python,,170000,руб,https://krasnoyarsk.hh.ru/vacancy/47189102?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Python-разработчик,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/47499211?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
Python Developer,,,,https://krasnoyarsk.hh.ru/vacancy/48201199?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=8
